건물명,전체주소,가시성등급,거리,거리등급,점포수,상권발달등급,혼잡도비율,쾌적도등급,접근성소요시간,접근성등급,추천장소이름,장소종류,추천장소여부,Longitude,Latitude,지역1,지역2,지역3,도로명,우편번호,상세주소1,상세주소2
양화네오텔,서울특별시 영등포구 선유로 277-8,3,3.8581410632508026,4,418.0,4,1.0390500250995784,3,457.0,1,,제2종근린생활시설,,126.89811,37.537508,서울특별시,영등포구,양평동4가,선유로,07206,277,8
선유파크빌딩,서울특별시 영등포구 양평로22길 18,5,4.15121954012469,5,418.0,4,1.0390500250995784,3,232.0,1,,제2종근린생활시설,,126.895173,37.539166,서울특별시,영등포구,양평동4가,양평로22길,07206,18,
현대하이츠빌라,서울특별시 동작구 만양로13가길 15,4,2.3599170452327836,3,391.0,4,1.274201020697825,5,560.0,2,,공동주택,,126.944555,37.509395,서울특별시,동작구,노량진동,만양로13가길,06926,15,
흑석동 어린이집,서울특별시 동작구 서달로 61,5,3.827225527572124,4,404.0,4,1.162448450048809,5,849.0,2,,노유자시설,,126.960274,37.499609,서울특별시,동작구,흑석동,서달로,06976,61,
도화3지구우성아파트,서울특별시 마포구 삼개로 33,5,1.028921724864123,2,443.0,3,1.2165795426864432,5,557.0,2,,공동주택,,126.949604,37.536625,서울특별시,마포구,도화동,삼개로,04179,33,
용산역,서울특별시 용산구 한강대로23길 55,3,2.0906119979448605,3,1097.0,1,1.075188262503883,3,48.0,1,아이파크몰,공공,yes,126.964634,37.52971,서울특별시,용산구,한강로3가,한강대로23길,04377,55,
스퀘어리버뷰합정,서울특별시 마포구 양화로 13,5,3.371319468714509,4,651.0,2,1.0765143639753807,3,307.0,1,,업무시설,,126.9105,37.548769,서울특별시,마포구,합정동,양화로,04027,13,
여의도금호리첸시아,서울특별시 영등포구 여의동로 213,2,1.3440336513256856,2,2138.0,1,1.8626141135104726,5,2203.0,5,,공동주택,,126.939303,37.518407,서울특별시,영등포구,여의도동,여의동로,07345,213,
한강타운,서울특별시 용산구 새창로8길 157,3,1.064467743887545,2,107.0,5,1.2547661280951055,5,657.0,2,,제2종근린생활시설,,126.950843,37.535902,서울특별시,용산구,산천동,새창로8길,04358,157,
하남빌딩,서울특별시 영등포구 의사당대로1길 25,2,1.512023068832209,2,2138.0,1,1.8626141135104726,5,404.0,1,,업무시설,,126.929833,37.520067,서울특별시,영등포구,여의도동,의사당대로1길,07333,25,
승룡사,서울특별시 동작구 흑석로3길 33-10,5,2.7954008580888834,3,533.0,2,1.3250104755287633,5,850.0,2,,비건물,,126.9545,37.5077,서울특별시,동작구,본동,흑석로3길,06911,33,10
서강GS아파트,서울특별시 마포구 창전로 26,4,1.7358479223193006,2,276.25,4,1.0198732807597266,2,381.0,1,,공동주택,,126.93128,37.544025,서울특별시,마포구,신정동,창전로,04093,26,
성원아파트,서울특별시 동작구 여의대방로 256,5,2.757253799076861,3,291.0,4,0.9551471555738624,1,492.0,2,,공동주택,,126.924833,37.509173,서울특별시,동작구,대방동,여의대방로,06941,256,
여의상가,서울특별시 영등포구 국제금융로7길 15,4,1.0482968555076195,2,2138.0,1,1.8626141135104726,5,557.0,2,,,,126.932639,37.523678,서울특별시,영등포구,여의도동,국제금융로7길,07338,15,
LS용산타워,서울특별시 용산구 한강대로 92,3,2.3838897714044784,3,1097.0,1,1.075188262503883,3,94.0,1,,단독주택,,126.967803,37.527998,서울특별시,용산구,한강로2가,한강대로,04386,92,
공덕 시티하우스,서울특별시 마포구 만리재로 81,5,2.474393047203685,3,492.0,3,0.9048433232873112,1,732.0,2,,업무시설,,126.958329,37.547892,서울특별시,마포구,공덕동,만리재로,04208,81,
당산2차삼성아파트,서울특별시 영등포구 당산로36길 12,5,3.7350781703812705,4,453.0,3,1.0073753960789584,2,400.0,1,,공동주택,,126.898715,37.527812,서울특별시,영등포구,당산동4가,당산로36길,07220,12,
여의도 1호 매점,서울특별시 영등포구 한강남자전거길 1593,1,0.9264106405948823,1,2138.0,1,1.8626141135104726,5,797.0,2,,비건물,,126.9405,37.5221,서울특별시,영등포구,여의도동,한강남자전거길,07346,1593,
남산케이블카,서울특별시 중구 남산공원길 125-72,2,4.737365957657857,5,994.5,1,0.9794967422453924,2,1319.0,3,남산케이블카,공공,yes,126.9872,37.5521,서울특별시,중구,예장동,남산공원길,04628,125,72
탑맨션,서울특별시 용산구 회나무로44길 70,5,4.839945611094786,5,463.0,3,0.9634553537483789,1,671.0,2,,공동주택,,126.994892,37.538447,서울특별시,용산구,이태원동,회나무로44길,04346,70,
더 스테이,서울특별시 마포구 대흥로4길 66,5,1.1429764879731976,2,461.0,3,1.121002832003937,4,735.0,2,,공동주택,,126.940021,37.540677,서울특별시,마포구,토정동,대흥로4길,04163,66,
서울문화사,서울특별시 용산구 새창로 221-19,3,2.4167705144117932,3,1097.0,1,1.075188262503883,3,258.0,1,,업무시설,,126.968348,37.530687,서울특별시,용산구,한강로2가,새창로,04376,221,19
에버스핀빌딩,서울특별시 동작구 노량진로 188,4,1.9855242917190767,2,391.0,4,1.274201020697825,5,363.0,1,,교육연구시설,,126.946755,37.513173,서울특별시,동작구,노량진동,노량진로,06913,188,
용산 시티파크2단지,서울특별시 용산구 서빙고로 31,3,2.5907268276858115,3,1097.0,1,1.075188262503883,3,437.0,1,,공동주택,,126.969835,37.5262,서울특별시,용산구,한강로3가,서빙고로,04385,31,
경남아너스빌,서울특별시 영등포구 양산로 177,5,3.404018049150663,4,1061.0,1,0.9735394936069987,2,330.0,1,,공동주택,,126.903079,37.52447,서울특별시,영등포구,영등포동7가,양산로,07244,177,
마포 에스케이 허브 블루,서울특별시 마포구 마포대로 204,5,2.7682310875458254,3,294.0,4,0.938983788738042,1,367.0,1,,업무시설,,126.956545,37.552028,서울특별시,마포구,아현동,마포대로,04206,204,
한신오피스텔,서울특별시 마포구 마포대로 12,3,0.8817185468222354,1,452.0,3,1.1702844584737415,5,165.0,1,,업무시설,,126.944395,37.537866,서울특별시,마포구,마포동,마포대로,04175,12,
모던클래식하우스,서울특별시 마포구 대흥로4길 70,4,1.1329573466919995,2,461.0,3,1.121002832003937,4,687.0,2,,공동주택,,126.940348,37.540602,서울특별시,마포구,토정동,대흥로4길,04163,70,
여의나루카페,서울특별시 영등포구 여의동로 336,1,0.8026326559237945,1,2138.0,1,1.8626141135104726,5,126.0,1,,,,126.933149,37.526696,서울특별시,영등포구,여의도동,여의동로,07337,336,
흑석동양아파트,서울특별시 동작구 서달로1길 17,5,3.69860887893271,4,404.0,4,1.162448450048809,5,1009.0,3,,공동주택,,126.95834,37.500159,서울특별시,동작구,흑석동,서달로1길,06976,17,
대아빌딩,서울특별시 용산구 한강대로77길 15,4,2.987219522103525,3,600.0,2,1.0544802313910187,3,93.0,1,,공동주택,,126.971719,37.541655,서울특별시,용산구,갈월동,한강대로77길,04322,15,
신한토탈아파트,서울특별시 동작구 등용로14길 34,2,2.1692359009754068,3,291.0,4,0.9551471555738624,1,767.0,2,,공동주택,,126.933194,37.511909,서울특별시,동작구,대방동,등용로14길,06932,34,
래미안당산1차아파트,서울특별시 영등포구 당산로54길 11,4,3.1959257712430493,4,453.0,3,1.0073753960789584,2,204.0,1,,공동주택,,126.905132,37.534853,서울특별시,영등포구,당산동,당산로54길,07224,11,
창전 쌍용스윗닷홈,서울특별시 마포구 창전로 63,5,2.116623187409012,3,570.0,2,1.1121645792532693,4,142.0,1,,공동주택,,126.932047,37.548104,서울특별시,마포구,창전동,창전로,04099,63,
대흥주차장,서울특별시 마포구 대흥로 149,2,2.5366975816314343,3,363.0,4,0.9679476059068545,1,341.0,1,,,,126.945571,37.55294,서울특별시,마포구,대흥동,대흥로,04106,149,
가나안감리교회,서울특별시 마포구 토정로31길 20,4,1.249435709583453,2,461.0,3,1.121002832003937,4,542.0,2,,종교시설,,126.942786,37.541565,서울특별시,마포구,용강동,토정로31길,04166,20,
웰컴금융타워,서울특별시 용산구 한강대로 148,4,2.6898528668464703,3,1097.0,1,1.075188262503883,3,163.0,1,,업무시설,,126.971361,37.532241,서울특별시,용산구,한강로2가,한강대로,04382,148,
관악드림타운아파트,서울특별시 관악구 구암길 98,3,4.284111785900211,5,299.44444444444446,4,0.9861283429148703,2,792.0,2,,제1종근린생활시설,,126.94717,37.492214,서울특별시,관악구,봉천동,구암길,08725,98,
에이원타워 당산,서울특별시 영등포구 국회대로 559,5,3.9000623415588107,4,453.0,3,1.0073753960789584,2,305.0,1,,업무시설,,126.896795,37.528324,서울특별시,영등포구,당산동4가,국회대로,07219,559,
경동윈츠리버아파트,서울특별시 동작구 노량진로26길 62,5,2.6116882149027925,3,533.0,2,1.3250104755287633,5,461.0,1,,제1종근린생활시설,,126.955333,37.509896,서울특별시,동작구,본동,노량진로26길,06907,62,
도화3지구우성아파트,서울특별시 마포구 삼개로 38,5,0.9251859749588686,1,443.0,3,1.2165795426864432,5,296.0,1,,공동주택,,126.947083,37.537171,서울특별시,마포구,도화동,삼개로,04179,38,
아남오피스텔,서울특별시 서대문구 신촌로 121,4,2.8709693794579967,3,1405.0,1,0.9357506673795457,1,222.0,1,,업무시설,,126.939316,37.556211,서울특별시,서대문구,창천동,신촌로,03780,121,
e-테크벨리오피스텔,서울특별시 용산구 원효로 128,3,1.5075675703301676,2,107.0,5,1.2547661280951055,5,747.0,2,,업무시설,,126.95765,37.533302,서울특별시,용산구,원효로3가,원효로,04366,128,
현대벤쳐빌,서울특별시 마포구 백범로 10,5,2.6058468209132686,3,1686.5,1,0.9932577193081039,2,182.0,1,,공동주택,,126.936795,37.553627,서울특별시,마포구,노고산동,백범로,04100,10,
대호강변아파트,서울특별시 마포구 대흥로4길 54,4,1.1855469772795604,2,461.0,3,1.121002832003937,4,743.0,2,,공동주택,,126.939657,37.541037,서울특별시,마포구,용강동,대흥로4길,04162,54,
양화대교 전망카페,서울특별시 영등포구 선유로 313,1,3.6892111293311074,4,453.0,3,1.0073753960789584,2,722.0,2,양화대교,공공,yes,126.901,37.5403,서울특별시,영등포구,당산동,선유로,07200,313,
신성빌라,서울특별시 마포구 토정로4길 35,4,2.7642450347600227,3,651.0,2,1.0765143639753807,3,660.0,2,,공동주택,,126.91472,37.544048,서울특별시,마포구,합정동,토정로4길,04085,35,
르네상스 한강 오피스텔,서울특별시 영등포구 양평로12가길 14,5,3.7070174598002827,4,418.0,4,1.0390500250995784,3,576.0,2,,업무시설,,126.899666,37.536749,서울특별시,영등포구,양평동4가,양평로12가길,07222,14,
금강쉐르빌A동,서울특별시 마포구 대흥로2길 29,5,1.2604328666408742,2,461.0,3,1.121002832003937,4,816.0,2,,공동주택,,126.938577,37.541603,서울특별시,마포구,용강동,대흥로2길,04162,29,
서울구암고등학교,서울특별시 동작구 성현로 57,5,4.321947451194247,5,251.25,4,0.9900528040084795,2,880.0,2,,비건물,,126.9511,37.4924,서울특별시,동작구,상도동,성현로,08723,57,
핀란드타워,서울특별시 서대문구 신촌로 203,5,3.049821553319167,4,1405.0,1,0.9357506673795457,1,201.0,1,,업무시설,,126.948456,37.557197,서울특별시,서대문구,대현동,신촌로,03767,203,
마포보성아파트,서울특별시 마포구 마포대로4길 90,2,0.7810903224843143,1,452.0,3,1.1702844584737415,5,335.0,1,,공동주택,,126.946304,37.536016,서울특별시,마포구,마포동,마포대로4길,04178,90,
동아그린아파트,서울특별시 용산구 이촌로 100-8,4,1.6644215859981126,2,120.5,5,2.1869272628538243,,1120.0,3,,공동주택,,126.957831,37.52374,서울특별시,용산구,이촌동,이촌로,04381,100,8
장미아파트,서울특별시 영등포구 국제금융로7길 32,3,1.007155618842133,2,2138.0,1,1.8626141135104726,5,512.0,2,,공동주택,,126.933927,37.523277,서울특별시,영등포구,여의도동,국제금융로7길,07341,32,
청호아파트,서울특별시 동작구 서달로2길 29,4,3.835111091366287,4,404.0,4,1.162448450048809,5,962.0,3,,공동주택,,126.963602,37.500987,서울특별시,동작구,흑석동,서달로2길,06986,29,
나이스1사옥,서울특별시 영등포구 은행로 17,5,1.7985014166578996,2,2138.0,1,1.8626141135104726,5,286.0,1,,업무시설,,126.920726,37.52829,서울특별시,영등포구,여의도동,은행로,07237,17,
한국교육시설안전원,서울특별시 영등포구 국회대로62길 25,5,2.0959270066419102,3,2138.0,1,1.8626141135104726,5,270.0,1,,근린생활시설,,126.917742,37.526332,서울특별시,영등포구,여의도동,국회대로62길,07236,25,
마포상암시티프라디움리버,서울특별시 마포구 모래내로1길 4,4,4.961455620605059,5,280.0,4,0.9415275639737607,1,237.0,1,,업무시설,,126.904462,37.564399,서울특별시,마포구,성산동,모래내로1길,03938,4,
양화2호,서울특별시 영등포구 노들로 147,1,4.002857194223569,5,453.0,3,1.0073753960789584,2,806.0,2,,비건물,,126.898,37.5421,서울특별시,영등포구,당산동,노들로,07200,147,
리버힐삼성아파트,서울특별시 용산구 효창원로13길 7,3,1.1307324626215487,2,107.0,5,1.2547661280951055,5,857.0,2,,공동주택,,126.952284,37.53517,서울특별시,용산구,산천동,효창원로13길,04358,7,
서울 국제금융 센터,서울특별시 영등포구 국제금융로 10,1,1.403848970583998,2,2138.0,1,1.8626141135104726,5,577.0,2,콘래드 호텔,호텔,yes,126.926068,37.525926,서울특별시,영등포구,여의도동,국제금융로,07326,10,
서울 국제금융 센터,서울특별시 영등포구 국제금융로 10,1,1.403848970583998,2,2138.0,1,1.8626141135104726,5,577.0,2,콘래드 서울 37그릴앤바,식당,yes,126.926068,37.525926,서울특별시,영등포구,여의도동,국제금융로,07326,10,
가로판매대,서울특별시 용산구 소월로 108,4,4.325817113849056,5,228.0,5,0.9358262587758028,1,774.0,2,,비건물,,126.9809,37.553,서울특별시,용산구,후암동,소월로,04328,108,
강변타운,서울특별시 마포구 토정로4길 41,1,2.771355036801776,3,651.0,2,1.0765143639753807,3,687.0,2,,공동주택,,126.914435,37.543816,서울특별시,마포구,합정동,토정로4길,04085,41,
강변한신코아빌딩,서울특별시 마포구 마포대로4다길 18,2,0.7065962832417919,1,452.0,3,1.1702844584737415,5,462.0,1,,업무시설,,126.943913,37.536326,서울특별시,마포구,마포동,마포대로4다길,04177,18,
합정오피스빌딩,서울특별시 마포구 양화로 19,4,3.3474581813768314,4,651.0,2,1.0765143639753807,3,286.0,1,,업무시설,,126.911213,37.549147,서울특별시,마포구,합정동,양화로,04027,19,
상도패리스,서울특별시 동작구 상도로47바길 40,5,3.1797643062445715,4,251.25,4,0.9900528040084795,2,604.0,2,,공동주택,,126.953984,37.503764,서울특별시,동작구,상도동,상도로47바길,06969,40,
관악드림타운아파트,서울특별시 관악구 구암길 106,3,4.344451005040559,5,299.44444444444446,4,0.9861283429148703,2,777.0,2,,공동주택,,126.948903,37.491867,서울특별시,관악구,봉천동,구암길,08725,106,
e편한테마트,서울특별시 용산구 원효로 210-30,5,2.2915932328185864,3,333.0,4,1.1310545001295456,4,520.0,2,,종교시설,,126.96564,37.53684,서울특별시,용산구,신계동,원효로,04368,210,30
파크타워아파트,서울특별시 용산구 서빙고로 69,3,2.8665999047269697,3,1097.0,1,1.075188262503883,3,276.0,1,,공동주택,,126.972316,37.523675,서울특별시,용산구,용산동5가,서빙고로,04385,69,
성현동아아파트,서울특별시 관악구 관악로 285,3,4.675781076679973,5,299.44444444444446,4,0.9861283429148703,2,686.0,2,,공동주택,,126.953989,37.489667,서울특별시,관악구,봉천동,관악로,08726,285,
봉천벽산타운2차아파트,서울특별시 관악구 구암5가길 49,3,4.239195699882718,5,299.44444444444446,4,0.9861283429148703,2,858.0,2,,공동주택,,126.94618,37.492527,서울특별시,관악구,봉천동,구암5가길,08724,49,
벽산메가트리움,서울특별시 용산구 한강대로43길 8,3,2.5516582214683656,3,1097.0,1,1.075188262503883,3,340.0,1,,공동주택,,126.969755,37.532555,서울특별시,용산구,한강로2가,한강대로43길,04376,8,
평 화,서울특별시 마포구 광성로6안길 13,4,2.0374363629810186,3,228.0,5,1.1025530925160576,3,420.0,1,,제2종근린생활시설,,126.938101,37.548608,서울특별시,마포구,신수동,광성로6안길,04096,13,
세브란스병원,서울특별시 서대문구 연세로 50-1,5,3.544895844488219,4,1405.0,1,0.9357506673795457,1,513.0,2,,교육연구시설,,126.940981,37.562304,서울특별시,서대문구,신촌동,연세로,03722,50,1
중앙하이츠빌아파트,서울특별시 동작구 상도로 320,3,3.4951774469133334,4,251.25,4,0.9900528040084795,2,316.0,1,,공동주택,,126.949897,37.499804,서울특별시,동작구,상도동,상도로,07033,320,
동원스위트홈,서울특별시 마포구 독막로24길 9,4,1.9422894823640935,2,228.0,5,1.1025530925160576,3,141.0,1,,공동주택,,126.933002,37.546717,서울특별시,마포구,구수동,독막로24길,04087,9,
소미골드라인Ⅱ,서울특별시 영등포구 선유로53길 34,5,4.123335513119717,5,418.0,4,1.0390500250995784,3,225.0,1,,업무시설,,126.895312,37.538532,서울특별시,영등포구,양평동4가,선유로53길,07206,34,
세우빌딩,서울특별시 영등포구 여의공원로 115,3,1.2984456279495873,2,2138.0,1,1.8626141135104726,5,817.0,2,,업무시설,,126.926223,37.530127,서울특별시,영등포구,여의도동,여의공원로,07241,115,
제이와이빌딩,서울특별시 동작구 장승배기로30길 6-1,5,1.9604231419565172,2,391.0,4,1.274201020697825,5,149.0,1,,교육연구시설,,126.941318,37.512796,서울특별시,동작구,노량진동,장승배기로30길,06922,6,1
당산 SK V1 center,서울특별시 영등포구 당산로41길 11,4,3.7585720194091965,4,453.0,3,1.0073753960789584,2,525.0,2,,공장,,126.898322,37.530792,서울특별시,영등포구,당산동4가,당산로41길,07217,11,
