건물명,전체주소,가시성등급,거리,거리등급,점포수,상권발달등급,혼잡도비율,쾌적도등급,접근성소요시간,접근성등급,추천장소이름,장소종류,추천장소여부,Longitude,Latitude,지역1,지역2,지역3,도로명,우편번호,상세주소1,상세주소2
CJ리버힐,서울특별시 마포구 신수로3길 47,5,1.631754046219077,2.0,228,5,1.0197831396202566,2,579.0,2,,공동주택,,126.93140240856074,37.54299829853535,서울특별시,마포구,신정동,신수로3길,4092.0,47,
,서울특별시 마포구 신정동 149,1,1.5517943017448084,2.0,228,5,1.0197831396202566,2,579.0,2,,비건물,,126.9317,37.5423,서울특별시,마포구,신정동,,,149,
서강GS아파트,서울특별시 마포구 토정로14길 38,4,1.7314497581192752,2.0,228,5,1.0197831396202566,2,424.0,1,,공동주택,,126.9318082230169,37.544207954441056,서울특별시,마포구,신정동,토정로14길,4093.0,38,
세브란스병원,서울특별시 서대문구 연세로 50-1,5,3.544850921003039,4.0,1405,1,0.9391101958513776,1,513.0,2,,교육연구시설,,126.9409805297444,37.5623035963434,서울특별시,서대문구,신촌동,연세로,3722.0,50,1.0
,서울특별시 서대문구 연대동문1길 55,5,4.34813590152459,5.0,1405,1,0.9391101958513776,1,1201.0,3,,비건물,,126.9428,37.5695,서울특별시,서대문구,신촌동,연대동문1길,3721.0,55,
,서울특별시 서대문구 연대동문1길 49,5,4.2186265205587725,5.0,1405,1,0.9391101958513776,1,1201.0,3,,비건물,,126.9437,37.5683,서울특별시,서대문구,신촌동,연대동문1길,3721.0,49,
플로렌스힐 B,서울특별시 서대문구 연대동문1길 67,5,4.389253122645032,5.0,1405,1,0.9391101958513776,1,1201.0,3,,공동주택,,126.94400448487065,37.56982280704462,서울특별시,서대문구,신촌동,연대동문1길,3721.0,67,
,서울특별시 서대문구 성산로 573-60,4,4.229848738495615,5.0,1405,1,0.9391101958513776,1,1058.0,3,,단독주택,,126.94753412719832,37.56810330451999,서울특별시,서대문구,신촌동,성산로,3721.0,573,60.0
,서울특별시 서대문구 신촌동 2-212,5,4.403708665740089,5.0,1405,1,0.9391101958513776,1,1154.0,3,,비건물,,126.9498,37.5694,서울특별시,서대문구,신촌동,,,2,212.0
,서울특별시 서대문구 신촌동 2-206,4,4.469656004165329,5.0,1405,1,0.9391101958513776,1,1154.0,3,,비건물,,126.9505,37.5699,서울특별시,서대문구,신촌동,,,2,206.0
,서울특별시 서대문구 신촌동 2-205,4,4.485288656423067,5.0,1405,1,0.9391101958513776,1,1154.0,3,,비건물,,126.9514,37.5699,서울특별시,서대문구,신촌동,,,2,205.0
,서울특별시 마포구 신촌로 224,5,3.054118705109616,4.0,294,4,0.938853118710664,1,201.0,1,,업무시설,,126.95057547219751,37.55680712204191,서울특별시,마포구,아현동,신촌로,4114.0,224,
마포 에스케이 허브 블루,서울특별시 마포구 마포대로 204,5,2.768179053735765,3.0,294,4,0.938853118710664,1,367.0,1,,업무시설,,126.95654469974971,37.552027597066,서울특별시,마포구,아현동,마포대로,4206.0,204,
서서울삼성아파트,서울특별시 마포구 마포대로 262,5,3.287062658111558,4.0,294,4,0.938853118710664,1,359.0,1,,공동주택,,126.95895947960238,37.55630456147397,서울특별시,마포구,아현동,마포대로,4201.0,262,
삼호한숲아파트,서울특별시 영등포구 선유로47길 34,5,4.217827355367198,5.0,418,4,1.038615771921474,3,116.0,1,,제2종근린생활시설,,126.89384668696276,37.53705846140125,서울특별시,영등포구,양평동4가,선유로47길,7208.0,34,
휴라이프,서울특별시 영등포구 양평로 118,5,4.164877759770818,5.0,418,4,1.038615771921474,3,155.0,1,,제2종근린생활시설,,126.89464428809552,37.53783852681418,서울특별시,영등포구,양평동4가,양평로,7206.0,118,
선유파크빌딩,서울특별시 영등포구 양평로22길 18,5,4.151181828467982,5.0,418,4,1.038615771921474,3,232.0,1,,제2종근린생활시설,,126.89517336965535,37.53916576843799,서울특별시,영등포구,양평동4가,양평로22길,7206.0,18,
소미골드라인Ⅱ,서울특별시 영등포구 선유로53길 34,5,4.123317827238961,5.0,418,4,1.038615771921474,3,225.0,1,,업무시설,,126.89531219775672,37.53853197239657,서울특별시,영등포구,양평동4가,선유로53길,7206.0,34,
당산초등학교,서울특별시 영등포구 선유로55길 32,5,4.05040214381967,5.0,418,4,1.038615771921474,3,409.0,1,,교육연구시설,,126.89647894596575,37.53957031402187,서울특별시,영등포구,양평동4가,선유로55길,7206.0,32,
,서울특별시 영등포구 양평로20길 31,5,4.047549372354045,5.0,418,4,1.038615771921474,3,409.0,1,,제1종근린생활시설,,126.89669242625476,37.54010411180492,서울특별시,영등포구,양평동4가,양평로20길,7206.0,31,
이레빌딩,서울특별시 영등포구 선유동2로 57,5,3.9032480678185855,4.0,418,4,1.038615771921474,3,650.0,2,,업무시설,,126.89688684987628,37.53383073694705,서울특별시,영등포구,양평동4가,선유동2로,7212.0,57,
베네치아,서울특별시 영등포구 양평로18길 21,3,3.9056833886922417,4.0,418,4,1.038615771921474,3,466.0,1,,공동주택,,126.89779611636824,37.53836620121349,서울특별시,영등포구,양평동4가,양평로18길,7206.0,21,
한강미디어고등학교,서울특별시 영등포구 선유로55길 22,5,3.913280236178304,4.0,418,4,1.038615771921474,3,526.0,2,,교육연구시설,,126.89780439214498,37.53869060704464,서울특별시,영등포구,양평동4가,선유로55길,7206.0,22,
양화네오텔,서울특별시 영등포구 선유로 277-8,3,3.8581286172827247,4.0,418,4,1.038615771921474,3,457.0,1,,제2종근린생활시설,,126.8981102508604,37.53750840603334,서울특별시,영등포구,양평동4가,선유로,7206.0,277,8.0
,서울특별시 영등포구 선유로55길 3,5,3.838607652986763,4.0,418,4,1.038615771921474,3,457.0,1,,단독주택,,126.89834314018132,37.537533783701136,서울특별시,영등포구,양평동4가,선유로55길,7206.0,3,
르네상스 한강 오피스텔,서울특별시 영등포구 양평로12가길 14,5,3.707053626523558,4.0,418,4,1.038615771921474,3,576.0,2,,업무시설,,126.89966559793822,37.53674906444287,서울특별시,영등포구,양평동4가,양평로12가길,7222.0,14,
선유도역1차아이에스비즈타워,서울특별시 영등포구 양평로21길 26,5,4.380586775247275,5.0,418,4,1.038615771921474,3,283.0,1,,공장,,126.89181983608756,37.53630184653392,서울특별시,영등포구,양평동5가,양평로21길,7207.0,26,
양평동한신아파트,서울특별시 영등포구 양평로24길 9,5,4.478576313807976,5.0,418,4,1.038615771921474,3,506.0,2,,공동주택,,126.8919789625966,37.54113252572,서울특별시,영등포구,양평동5가,양평로24길,7204.0,9,
리버캐슬,서울특별시 영등포구 양평로28길 32-7,5,4.437178019225312,5.0,418,4,1.038615771921474,3,517.0,2,,공동주택,,126.8927665858632,37.54195425652405,서울특별시,영등포구,양평동5가,양평로28길,7203.0,32,7.0
,서울특별시 영등포구 양평로21길 10,5,4.316035831888395,5.0,418,4,1.038615771921474,3,116.0,1,,업무시설,,126.89279995701143,37.53743242015121,서울특별시,영등포구,양평동5가,양평로21길,7207.0,10,
더 스테이트 선유 호텔,서울특별시 영등포구 양평로 132,5,4.28963555880155,5.0,418,4,1.038615771921474,3,146.0,1,,숙박시설,,126.89337739714912,37.538518268420056,서울특별시,영등포구,양평동5가,양평로,7205.0,132,
한솔아파트,서울특별시 영등포구 양평로30길 51,5,4.937050904533813,5.0,418,4,1.038615771921474,3,760.0,2,,공동주택,,126.8877393494035,37.544262889684525,서울특별시,영등포구,양평동6가,양평로30길,7201.0,51,
,서울특별시 영등포구 양평로28가길 50,5,4.827925077711723,5.0,418,4,1.038615771921474,3,760.0,2,,공동주택,,126.88901319343714,37.54419125420277,서울특별시,영등포구,양평동6가,양평로28가길,7201.0,50,
,서울특별시 영등포구 양화동 1-70,5,4.601535980469971,5.0,418,4,1.038615771921474,3,517.0,2,,비건물,,126.8916,37.5439,서울특별시,영등포구,양화동,,,1,70.0
,서울특별시 영등포구 양화동 121-1,5,4.484701173385838,5.0,418,4,1.038615771921474,3,517.0,2,,비건물,,126.8927,37.5432,서울특별시,영등포구,양화동,,,121,1.0
,서울특별시 영등포구 양화동 117-8,5,4.465645618689384,5.0,418,4,1.038615771921474,3,517.0,2,,비건물,,126.8931,37.5436,서울특별시,영등포구,양화동,,,117,8.0
,서울특별시 영등포구 양화동 171,1,3.799389428941293,4.0,418,4,1.038615771921474,3,722.0,2,,비건물,,126.9014,37.544,서울특별시,영등포구,양화동,,,171,
,서울특별시 영등포구 여의서로 160,3,2.632436519682736,3.0,2138,1,1.8317101046614768,5,958.0,3,,제2종근린생활시설,,126.91160560578034,37.53480726910931,서울특별시,영등포구,여의도동,여의서로,7231.0,160,
국회,서울특별시 영등포구 의사당대로 1,5,2.3531872283663806,3.0,2138,1,1.8317101046614768,5,958.0,3,강변서재,카페,yes,126.91451567205496,37.53336584377771,서울특별시,영등포구,여의도동,의사당대로,7233.0,1,
,서울특별시 영등포구 국회대로62길 11,5,2.165720717111598,3.0,2138,1,1.8317101046614768,5,225.0,1,,업무시설,,126.91668160952462,37.52739868625116,서울특별시,영등포구,여의도동,국회대로62길,7236.0,11,
서여의도 비즈니스호텔,서울특별시 영등포구 의사당대로 16,4,2.117506834693351,3.0,2138,1,1.8317101046614768,5,88.0,1,글래드 여의도,호텔,yes,126.91723387926989,37.52740535983698,서울특별시,영등포구,여의도동,의사당대로,7236.0,16,
아시아원빌딩,서울특별시 영등포구 의사당대로 18,4,2.095895826963669,3.0,2138,1,1.8317101046614768,5,362.0,1,,업무시설,,126.91754108840436,37.52713023974378,서울특별시,영등포구,여의도동,의사당대로,7236.0,18,
한국교육시설안전원,서울특별시 영등포구 국회대로62길 25,5,2.095964815826187,3.0,2138,1,1.8317101046614768,5,270.0,1,,근린생활시설,,126.91774165557857,37.52633166210816,서울특별시,영등포구,여의도동,국회대로62길,7236.0,25,
,서울특별시 영등포구 여의도동 82-9,3,2.071059298697908,3.0,2138,1,1.8317101046614768,5,811.0,2,,비건물,,126.9178,37.5336,서울특별시,영등포구,여의도동,,,82,9.0
더하우스 소호 여의도 오피스텔,서울특별시 영등포구 의사당대로 26,4,2.060099202298118,3.0,2138,1,1.8317101046614768,5,225.0,1,,업무시설,,126.91810960152895,37.52650668306106,서울특별시,영등포구,여의도동,의사당대로,7236.0,26,
가로판매대22,서울특별시 영등포구 여의서로 60-2,3,1.99090519644854,2.0,2138,1,1.8317101046614768,5,811.0,2,,비건물,,126.9186,37.533,서울특별시,영등포구,여의도동,여의서로,7240.0,60,2.0
에프케이아이타워,서울특별시 영등포구 여의대로 24,2,2.038216814249581,3.0,2138,1,1.8317101046614768,5,330.0,1,세상의모든아침,빌딩,yes,126.92038353903506,37.52204937011849,서울특별시,영등포구,여의도동,여의대로,7320.0,24,
에프케이아이타워,서울특별시 영등포구 여의대로 24,2,2.038216814249581,3.0,2138,1,1.8317101046614768,5,330.0,1,사대부집 곳간,빌딩,yes,126.92038353903506,37.52204937011849,서울특별시,영등포구,여의도동,여의대로,7320.0,24,
나이스1사옥,서울특별시 영등포구 은행로 17,5,1.7985252456678795,2.0,2138,1,1.8317101046614768,5,286.0,1,,업무시설,,126.920725693224,37.52829020342816,서울특별시,영등포구,여의도동,은행로,7237.0,17,
한국산업은행,서울특별시 영등포구 은행로 14,3,1.801888816998159,2.0,2138,1,1.8317101046614768,5,311.0,1,,,,126.92093879601704,37.52711957637424,서울특별시,영등포구,여의도동,은행로,7242.0,14,
기독교한국침례회총회빌딩,서울특별시 영등포구 국회대로76길 10,5,1.7042319240073367,2.0,2138,1,1.8317101046614768,5,525.0,2,,업무시설,,126.92161924526852,37.5306857959864,서울특별시,영등포구,여의도동,국회대로76길,7238.0,10,
,서울특별시 영등포구 국회대로76길 16,5,1.6725647627558842,2.0,2138,1,1.8317101046614768,5,525.0,2,켄싱턴호텔 여의도,호텔,yes,126.9219763374933,37.53029066899676,서울특별시,영등포구,여의도동,국회대로76길,7238.0,16,
,서울특별시 영등포구 은행로 22,5,1.6918855746011063,2.0,2138,1,1.8317101046614768,5,449.0,1,,업무시설,,126.92204119709127,37.52781395113874,서울특별시,영등포구,여의도동,은행로,7242.0,22,
중소기업중앙회,서울특별시 영등포구 은행로 30,5,1.6250998403772845,2.0,2138,1,1.8317101046614768,5,449.0,1,,업무시설,,126.92273000945386,37.528193500284615,서울특별시,영등포구,여의도동,은행로,7242.0,30,
여의도순복음교회,서울특별시 영등포구 국회대로76길 15,5,1.5668233221136885,2.0,2138,1,1.8317101046614768,5,659.0,2,,종교시설,,126.92318822926354,37.53097474654467,서울특별시,영등포구,여의도동,국회대로76길,7239.0,15,
한국수출입은행빌딩,서울특별시 영등포구 은행로 38,1,1.5587478831000046,2.0,2138,1,1.8317101046614768,5,543.0,2,,,,126.92341056463022,37.528637968742885,서울특별시,영등포구,여의도동,은행로,7242.0,38,
오투타워,서울특별시 영등포구 의사당대로 83,3,1.7315032164385191,2.0,2138,1,1.8317101046614768,5,242.0,1,,업무시설,,126.9234407137756,37.52336621773343,서울특별시,영등포구,여의도동,의사당대로,7325.0,83,
S-TRENUE,서울특별시 영등포구 국제금융로2길 37,2,1.6838827334419413,2.0,2138,1,1.8317101046614768,5,185.0,1,,업무시설,,126.92431007744716,37.52298611914678,서울특별시,영등포구,여의도동,국제금융로2길,7327.0,37,
여의도공원관리사무소,서울특별시 영등포구 여의공원로 68,1,1.4906524088391997,2.0,2138,1,1.8317101046614768,5,644.0,2,여의도공원,공공,yes,126.92431104149487,37.52802772300408,서울특별시,영등포구,여의도동,여의공원로,7243.0,68,
현대차증권빌딩,서울특별시 영등포구 국제금융로2길 28,4,1.612521412990614,2.0,2138,1,1.8317101046614768,5,392.0,1,,업무시설,,126.92448587947275,37.52410275946704,서울특별시,영등포구,여의도동,국제금융로2길,7325.0,28,
(주)신한 여의도 드림리버 오피스텔,서울특별시 영등포구 은행로 54,5,1.4479612036323393,2.0,2138,1,1.8317101046614768,5,656.0,2,,업무시설,,126.92454518946892,37.52974311356979,서울특별시,영등포구,여의도동,은행로,7241.0,54,
,서울특별시 영등포구 여의서로 62,3,1.4356224381855234,2.0,2138,1,1.8317101046614768,5,701.0,2,,비건물,,126.9247,37.5313,서울특별시,영등포구,여의도동,여의서로,7240.0,62,
,서울특별시 영등포구 여의도동 83-4,1,1.7520825298896896,2.0,2138,1,1.8317101046614768,5,368.5,1,,비건물,,126.9247,37.5395,서울특별시,영등포구,여의도동,,,83,4.0
BNK금융타워,서울특별시 영등포구 국제금융로2길 24,2,1.5737117435192791,2.0,2138,1,1.8317101046614768,5,364.0,1,,업무시설,,126.92484495104225,37.5243158376756,서울특별시,영등포구,여의도동,국제금융로2길,7325.0,24,
한서리버파크,서울특별시 영등포구 여의서로 43,3,1.4193558273664613,2.0,2138,1,1.8317101046614768,5,701.0,2,,업무시설,,126.9248515238543,37.53072614722247,서울특별시,영등포구,여의도동,여의서로,7239.0,43,
C.C.M.M빌딩,서울특별시 영등포구 여의공원로 101,3,1.4205534818984589,2.0,2138,1,1.8317101046614768,5,771.0,2,,업무시설,,126.9248993253658,37.5292710606967,서울특별시,영등포구,여의도동,여의공원로,7241.0,101,
,서울특별시 영등포구 여의도동 83-2,1,1.7032501677061456,2.0,2138,1,1.8317101046614768,5,434.0,1,,비건물,,126.9252,37.5393,서울특별시,영등포구,여의도동,,,83,2.0
,서울특별시 영등포구 은행로 64,5,1.352689811741942,2.0,2138,1,1.8317101046614768,5,798.0,2,,위험물저장및처리시설,,126.9256030784392,37.5304064355452,서울특별시,영등포구,여의도동,은행로,7241.0,64,
신송센타빌딩,서울특별시 영등포구 여의나루로 57,2,1.5801622038376877,2.0,2138,1,1.8317101046614768,5,214.0,1,,업무시설,,126.9256274426262,37.52304750947624,서울특별시,영등포구,여의도동,여의나루로,7327.0,57,
여의도 태영빌딩,서울특별시 영등포구 여의공원로 111,3,1.338294860115174,2.0,2138,1,1.8317101046614768,5,779.0,2,,업무시설,,126.9257865448556,37.529803580467714,서울특별시,영등포구,여의도동,여의공원로,7241.0,111,
여의도자이,서울특별시 영등포구 여의동로3길 10,4,1.923361311915608,2.0,2138,1,1.8317101046614768,5,466.0,1,,공동주택,,126.92600918686712,37.51781789744268,서울특별시,영등포구,여의도동,여의동로3길,7324.0,10,
서울 국제금융 센터,서울특별시 영등포구 국제금융로 10,1,1.403880722522132,2.0,2138,1,1.8317101046614768,5,577.0,2,콘래드 호텔,호텔,yes,126.92606769648368,37.52592582982438,서울특별시,영등포구,여의도동,국제금융로,7326.0,10,
서울 국제금융 센터,서울특별시 영등포구 국제금융로 10,1,1.403880722522132,2.0,2138,1,1.8317101046614768,5,577.0,2,콘래드 서울 37그릴앤바,식당,yes,126.92606769648368,37.52592582982438,서울특별시,영등포구,여의도동,국제금융로,7326.0,10,
세우빌딩,서울특별시 영등포구 여의공원로 115,3,1.2984466376670296,2.0,2138,1,1.8317101046614768,5,817.0,2,,업무시설,,126.92622297839364,37.53012731563649,서울특별시,영등포구,여의도동,여의공원로,7241.0,115,
여의도우체국,서울특별시 영등포구 여의나루로 60,2,1.5743708510321204,2.0,2138,1,1.8317101046614768,5,246.0,1,,업무시설,,126.9263159328712,37.52230612908292,서울특별시,영등포구,여의도동,여의나루로,7328.0,60,
롯데캐슬엠파이어,서울특별시 영등포구 의사당대로 127,2,1.7066826178760406,2.0,2138,1,1.8317101046614768,5,268.0,1,,제1종근린생활시설,,126.92643490053588,37.52026589093956,서울특별시,영등포구,여의도동,의사당대로,7331.0,127,
,서울특별시 영등포구 여의공원로 119,3,1.257997482045586,2.0,2138,1,1.8317101046614768,5,651.0,2,,제1종근린생활시설,,126.92668296633178,37.53009502352426,서울특별시,영등포구,여의도동,여의공원로,7241.0,119,
여의도지구대,서울특별시 영등포구 여의공원로 120,4,1.2606829207840151,2.0,2138,1,1.8317101046614768,5,651.0,2,,,,126.9266831082027,37.52961345476465,서울특별시,영등포구,여의도동,여의공원로,7243.0,120,
동화빌딩,서울특별시 영등포구 여의나루로 71,5,1.4428556023008938,2.0,2138,1,1.8317101046614768,5,311.0,1,,업무시설,,126.9268891979512,37.52377943205504,서울특별시,영등포구,여의도동,여의나루로,7327.0,71,
대우트럼프월드2,서울특별시 영등포구 여의동로 97,3,1.8929905819741248,2.0,2138,1,1.8317101046614768,5,174.0,1,,공동주택,,126.92701257983268,37.5174719209126,서울특별시,영등포구,여의도동,여의동로,7324.0,97,
율촌빌딩,서울특별시 영등포구 국제금융로 20,2,1.3506202111371195,2.0,2138,1,1.8317101046614768,5,428.0,1,,제2종근린생활시설,,126.92730904063286,37.52489005997864,서울특별시,영등포구,여의도동,국제금융로,7327.0,20,
,서울특별시 영등포구 여의나루로 77,2,1.387098899418863,2.0,2138,1,1.8317101046614768,5,380.0,1,,업무시설,,126.92738038883506,37.52410570561771,서울특별시,영등포구,여의도동,여의나루로,7327.0,77,
,서울특별시 영등포구 여의도동 84-1,1,1.2142629909875804,2.0,2138,1,1.8317101046614768,5,656.0,2,,비건물,,126.9274,37.5324,서울특별시,영등포구,여의도동,,,84,1.0
KB국민은행 신관,서울특별시 영등포구 의사당대로 141,2,1.7073748182562938,2.0,2138,1,1.8317101046614768,5,327.0,1,,업무시설,,126.92742962177934,37.51942813742336,서울특별시,영등포구,여의도동,의사당대로,7332.0,141,
유진빌딩,서울특별시 영등포구 국제금융로 24,3,1.3491610219031005,2.0,2138,1,1.8317101046614768,5,444.0,1,,업무시설,,126.9274986558393,37.52463307907927,서울특별시,영등포구,여의도동,국제금융로,7327.0,24,
금투센터,서울특별시 영등포구 의사당대로 143,3,1.7310136747517535,2.0,2138,1,1.8317101046614768,5,226.0,1,,업무시설,,126.92757932914314,37.51902167721333,서울특별시,영등포구,여의도동,의사당대로,7332.0,143,
,서울특별시 영등포구 여의도동 84,4,1.1766796471488157,2.0,2138,1,1.8317101046614768,5,651.0,2,,비건물,,126.9276,37.5303,서울특별시,영등포구,여의도동,,,84,
한강르네상스 여의도3호 매점,서울특별시 영등포구 한강남자전거길 1451,4,1.1930418383627186,2.0,2138,1,1.8317101046614768,5,656.0,2,,비건물,,126.9276,37.5322,서울특별시,영등포구,여의도동,한강남자전거길,7240.0,1451,
한마루빌딩,서울특별시 영등포구 여의나루로 81,2,1.347161035840056,2.0,2138,1,1.8317101046614768,5,380.0,1,,업무시설,,126.92773541355642,37.52433574394362,서울특별시,영등포구,여의도동,여의나루로,7327.0,81,
ABL타워,서울특별시 영등포구 의사당대로 147,3,1.7324455683230076,2.0,2138,1,1.8317101046614768,5,216.0,1,,업무시설,,126.9278415420101,37.51881457897328,서울특별시,영등포구,여의도동,의사당대로,7332.0,147,
SK증권빌딩,서울특별시 영등포구 국제금융로8길 31,3,1.643772553456002,2.0,2138,1,1.8317101046614768,5,372.0,1,,업무시설,,126.92807158383766,37.51973171809546,서울특별시,영등포구,여의도동,국제금융로8길,7332.0,31,
한국거래소,서울특별시 영등포구 여의나루로 76,2,1.4068045162915972,2.0,2138,1,1.8317101046614768,5,370.0,1,,,,126.92807581376238,37.522945225614805,서울특별시,영등포구,여의도동,여의나루로,7329.0,76,
,서울특별시 영등포구 국제금융로6길 15,5,1.4379916800735624,2.0,2138,1,1.8317101046614768,5,370.0,1,,업무시설,,126.92851996716408,37.52204716188352,서울특별시,영등포구,여의도동,국제금융로6길,7330.0,15,
메종리브르오피스텔,서울특별시 영등포구 의사당대로1길 11,5,1.6547114250178483,2.0,2138,1,1.8317101046614768,5,277.0,1,,업무시설,,126.9285867811614,37.51922500339192,서울특별시,영등포구,여의도동,의사당대로1길,7332.0,11,
,서울특별시 영등포구 여의대로 128,2,1.1246820849258865,2.0,2138,1,1.8317101046614768,5,405.0,1,,업무시설,,126.92867135864182,37.52766859402298,서울특별시,영등포구,여의도동,여의대로,7336.0,128,
,서울특별시 영등포구 국제금융로 52,2,1.3219761661110896,2.0,2138,1,1.8317101046614768,5,546.5,2,,,,126.92951631533153,37.52272847954767,서울특별시,영등포구,여의도동,국제금융로,7330.0,52,
,서울특별시 영등포구 여의대방로65길 20,4,1.5171883756009432,2.0,2138,1,1.8317101046614768,5,404.0,1,,업무시설,,126.92952070652106,37.52022070954758,서울특별시,영등포구,여의도동,여의대방로65길,7333.0,20,
미래에셋증권빌딩,서울특별시 영등포구 국제금융로 56,3,1.3354982437348164,2.0,2138,1,1.8317101046614768,5,531.0,2,,업무시설,,126.92975083931668,37.52233305695859,서울특별시,영등포구,여의도동,국제금융로,7330.0,56,
하남빌딩,서울특별시 영등포구 의사당대로1길 25,2,1.5120518230949966,2.0,2138,1,1.8317101046614768,5,404.0,1,,업무시설,,126.92983313558771,37.52006656903179,서울특별시,영등포구,여의도동,의사당대로1길,7333.0,25,
공작아파트,서울특별시 영등포구 여의대로6길 17,4,1.081392627177579,2.0,2138,1,1.8317101046614768,5,405.0,1,,공동주택,,126.92993141548637,37.526144018073225,서울특별시,영등포구,여의도동,여의대로6길,7336.0,17,
농협재단빌딩,서울특별시 영등포구 국제금융로8길 2,2,1.3396547134517738,2.0,2138,1,1.8317101046614768,5,562.0,2,,제1종근린생활시설,,126.93006007973231,37.52201828915735,서울특별시,영등포구,여의도동,국제금융로8길,7330.0,2,
센터빌딩,서울특별시 영등포구 여의대방로65길 6,2,1.5498364562563305,2.0,2138,1,1.8317101046614768,5,309.0,1,,업무시설,,126.93054178266026,37.5191892051742,서울특별시,영등포구,여의도동,여의대방로65길,7333.0,6,
,서울특별시 영등포구 여의동로7길 5,3,0.9613451291831784,1.0,2138,1,1.8317101046614768,5,331.0,1,,업무시설,,126.93058887869888,37.52771825567328,서울특별시,영등포구,여의도동,여의동로7길,7336.0,5,
,서울특별시 영등포구 여의도동 84-2,1,1.1620301200278906,2.0,2138,1,1.8317101046614768,5,656.0,2,,비건물,,126.9306,37.5369,서울특별시,영등포구,여의도동,,,84,2.0
미원빌딩,서울특별시 영등포구 국제금융로 70,2,1.3428002135617645,2.0,2138,1,1.8317101046614768,5,603.0,2,,업무시설,,126.93068958774214,37.5214961417637,서울특별시,영등포구,여의도동,국제금융로,7333.0,70,
서울아파트,서울특별시 영등포구 여의나루로 121,1,0.969121141771496,1.0,2138,1,1.8317101046614768,5,331.0,1,,공동주택,,126.93094183646222,37.526811123176095,서울특별시,영등포구,여의도동,여의나루로,7336.0,121,
,서울특별시 영등포구 여의나루로 117,5,0.9881202495854324,1.0,2138,1,1.8317101046614768,5,331.0,1,,판매시설,,126.93106184733163,37.52623346347424,서울특별시,영등포구,여의도동,여의나루로,7336.0,117,
나라키움여의도빌딩,서울특별시 영등포구 여의대방로 376,3,1.6052812731468984,2.0,2138,1,1.8317101046614768,5,265.0,1,,업무시설,,126.93129140977332,37.51818376805649,서울특별시,영등포구,여의도동,여의대방로,7342.0,376,
가로판매대28,서울특별시 영등포구 여의동로 346-2,4,0.8703789542289707,1.0,2138,1,1.8317101046614768,5,147.0,1,,비건물,,126.9316,37.5279,서울특별시,영등포구,여의도동,여의동로,7337.0,346,2.0
,서울특별시 영등포구 여의도동 84-5,1,0.8062426070799363,1.0,2138,1,1.8317101046614768,5,147.0,1,,비건물,,126.9318,37.5304,서울특별시,영등포구,여의도동,,,84,5.0
롯데캐슬 아이비,서울특별시 영등포구 국제금융로 86,2,1.3918663827505022,2.0,2138,1,1.8317101046614768,5,480.0,2,,공동주택,,126.93180266577214,37.52021932544453,서울특별시,영등포구,여의도동,국제금융로,7333.0,86,
대우트럼프월드,서울특별시 영등포구 여의동로 143,2,1.6413163021482275,2.0,2138,1,1.8317101046614768,5,221.0,1,,공동주택,,126.931999894455,37.517479066971,서울특별시,영등포구,여의도동,여의동로,7342.0,143,
,서울특별시 영등포구 여의도동 84-10,1,0.7724081115592781,1.0,2138,1,1.8317101046614768,5,147.0,1,,비건물,,126.9322,37.53,서울특별시,영등포구,여의도동,,,84,10.0
,서울특별시 영등포구 여의도동 84-6,1,0.7577098991005841,1.0,2138,1,1.8317101046614768,5,111.0,1,마포대교,공공,yes,126.93243165492532,37.53135963321177,서울특별시,영등포구,여의도동,,,84,6.0
,서울특별시 영등포구 여의동로 350,1,0.7575393079944194,1.0,2138,1,1.8317101046614768,5,111.0,1,,비건물,,126.9326,37.5288,서울특별시,영등포구,여의도동,여의동로,7337.0,350,
여의상가,서울특별시 영등포구 국제금융로7길 15,4,1.048334879089618,2.0,2138,1,1.8317101046614768,5,557.0,2,,,,126.9326388014409,37.52367767585922,서울특별시,영등포구,여의도동,국제금융로7길,7338.0,15,
,서울특별시 영등포구 여의도동 84-7,1,0.9559851288669848,1.0,2138,1,1.8317101046614768,5,643.0,2,,비건물,,126.9328,37.5361,서울특별시,영등포구,여의도동,,,84,7.0
목화아파트,서울특별시 영등포구 여의나루로 126,3,0.8554412238830316,1.0,2138,1,1.8317101046614768,5,215.0,1,,공동주택,,126.93286518691028,37.52616415051263,서울특별시,영등포구,여의도동,여의나루로,7338.0,126,
삼부아파트,서울특별시 영등포구 국제금융로7길 27,4,0.9728787215274106,1.0,2138,1,1.8317101046614768,5,553.0,2,,제1종근린생활시설,,126.93310675782384,37.52426536740832,서울특별시,영등포구,여의도동,국제금융로7길,7338.0,27,
여의나루카페,서울특별시 영등포구 여의동로 336,1,0.802632919586407,1.0,2138,1,1.8317101046614768,5,126.0,1,,,,126.93314907385694,37.52669589830485,서울특별시,영등포구,여의도동,여의동로,7337.0,336,
여의나루역,서울특별시 영등포구 여의동로 343,1,0.7258758809759073,1.0,2138,1,1.8317101046614768,5,111.0,1,,비건물,,126.9333,37.528,서울특별시,영등포구,여의도동,여의동로,7336.0,343,
한양아파트,서울특별시 영등포구 국제금융로 79,4,1.2233480018726803,2.0,2138,1,1.8317101046614768,5,666.0,2,,공동주택,,126.93344996839528,37.52116515454767,서울특별시,영등포구,여의도동,국제금융로,7340.0,79,
